id,display_name,price,cpu_socket,form_factor,max_memory,num_memory_slots,colour
970f7413-514b-4802-8f3b-d60a884afb5b,Asus PRIME Z390-P,199.99,LGA1151,ATX,128,4,Silver / Black
91cc2801-70de-46e2-aa09-a673bc6715f7,Asus PRIME Z690-A,199.0,LGA1700,ATX,192,4,Silver / Black
addc1229-afd5-462a-9cc9-55be6356a8b9,Asus PRIME X670-P,249.0,AM5,ATX,192,4,Silver / Black
1e922a2e-5e38-46bc-912b-67a43e469b6c,ASRock B760 Pro RS,149.99,LGA1700,ATX,192,4,Silver / Black
ca8b3758-afaf-4756-a45f-714419a8918e,ASRock Z690 Extreme,139.99,LGA1700,ATX,128,4,Black / Silver
b15da928-0de8-4065-95ed-9246179e8e8b,Asus PRIME Z790-P WIFI D4,219.99,LGA1700,ATX,128,4,Black / Silver
415d8080-82fa-4563-b060-9eb9e74f62ef,Gigabyte X570S AORUS ELITE AX,299.99,AM4,ATX,128,4,Black / Silver
b4b579fa-969d-480d-83de-7fc5ec9fec68,Asus PRIME B660M-A WIFI D4,,LGA1700,Micro ATX,128,4,Silver / Black
e4406bc0-2016-4479-98da-91e01ed95a57,MSI MAG B660M MORTAR WIFI DDR4,180.98,LGA1700,Micro ATX,128,4,Silver / Black
7bd1be62-454e-4012-9a2e-5d5662a67fb2,ASRock B760M PG Lightning,115.98,LGA1700,Micro ATX,192,4,Black
f6b72297-1ebc-4927-9d17-1d36c1f3884d,ASRock B650E PG RIPTIDE WIFI,239.99,AM5,ATX,192,4,Black / Blue
0c4df00a-30ac-40dd-b8b4-3497a8f14660,Asus PRIME H610M-K D4,112.1,LGA1700,Micro ATX,64,2,Silver / Black
2e715dff-4722-4499-9658-71e610d1a0dd,ASRock B760M PG Riptide,129.99,LGA1700,Micro ATX,192,4,Black / Blue
3b29759c-dbbf-42f5-b528-2434005f5660,ASRock Z690 PG Velocita,157.99,LGA1700,ATX,192,4,Silver / Black
14518e0c-efd0-46e9-9705-bc947896929d,ASRock B450M/AC,88.55,AM4,Micro ATX,64,4,Black
324a0d05-9191-44eb-a7a8-d745ec4567c6,Asus H110M-K,,LGA1151,Micro ATX,32,2,Black / Gold
5f743fa0-e370-4567-9d15-daed190ea46d,Gigabyte Z790 AERO G,289.99,LGA1700,ATX,192,4,
bfa80b43-09a1-4e9f-90b4-a7bd6ed18502,Gigabyte B660M DS3H AX DDR4,,LGA1700,Micro ATX,128,4,Black
6441b069-2af3-4f35-bb76-7fb71a169fe3,ASRock B660M-ITX/ac,119.99,LGA1700,Mini ITX,64,2,Silver / Black
1e319d23-bb09-48fb-b731-582581075acd,ASRock B650 PG LIGHTNING,193.99,AM5,ATX,192,4,Black
e0efd697-14d2-45b1-8fb3-f8faf54f3dcd,MSI MEG Z790 ACE,529.99,LGA1700,EATX,192,4,Gold / Black
cebd2531-837d-44db-aeb4-787838a4fcd3,Asus ROG STRIX Z690-F GAMING WIFI,199.99,LGA1700,ATX,192,4,Black / Silver
e4d7d16c-0b43-4b71-91ea-04a2f2d558a2,MSI MAG Z790 TOMAHAWK WIFI DDR4,269.99,LGA1700,ATX,128,4,Black
2bc4d910-3ecf-4e9c-821c-915c0e2bdf30,ASRock X570 Phantom Gaming-ITX/TB3,189.99,AM4,Mini ITX,64,2,Black / Silver
1ace8a22-61ba-4525-9789-383d78deb4dd,Asus ROG STRIX Z390-E GAMING,459.0,LGA1151,ATX,128,4,Black
96f5fee1-1815-417b-a766-0123dc9ab6bb,Asus ROG CROSSHAIR X670E EXTREME,,AM5,EATX,192,4,Black / Silver
9a542b2b-d22b-48f2-a465-16cd32fedcf7,MSI MPG Z690 EDGE WIFI DDR4,249.99,LGA1700,ATX,128,4,Black / Gray
973ac812-851f-4721-bd4d-1e93f3e538b9,Gigabyte B760M AORUS ELITE AX,159.99,LGA1700,Micro ATX,192,4,Black / Silver
6728c1ad-3800-4abd-9e34-b9c094ec3e48,ASRock B650E PG-ITX WIFI,289.99,AM5,Mini ITX,96,2,Black / Red
8390f2cb-7c9c-418d-aa0c-b0b6dde7efda,Asus TUF GAMING Z790-PLUS WIFI D4,199.99,LGA1700,ATX,128,4,Black
3c460c7e-5b3a-4e21-92fe-4a5d2df7809f,NZXT N7 B550,249.99,AM4,ATX,128,4,Black
a98e44ab-60c5-40f1-8424-903a2333497a,ASRock H610M-HDV,79.99,LGA1700,Micro ATX,64,2,Gray / Black
d2a554cb-1482-46d0-8d37-4f310af0b041,Gigabyte B650M GAMING X AX,,AM5,Micro ATX,192,4,Black
f7a1e956-c79a-40cf-9753-539dab96d6ee,MSI B450 TOMAHAWK,,AM4,ATX,64,4,Black / Silver
78eb2971-beff-44a9-91e3-1dc754e38302,Asus ROG STRIX B450-F GAMING II,179.95,AM4,ATX,128,4,Black
66152723-f508-4590-8155-272bd8a38001,ASRock X570 Steel Legend WiFi ax,139.99,AM4,ATX,128,4,Black / Silver
a0996a61-8638-45be-b998-0e3eb3e3d43d,Asus PRIME X670-P WIFI,264.99,AM5,ATX,192,4,Silver / Black
72f356ec-8ef5-403f-ad94-53419646f433,ASRock B760M-ITX/D4 WiFi,147.99,LGA1700,Mini ITX,64,2,Silver / Black
84b470f1-c288-4bfa-8d36-63b49d196dc8,Asus PRIME B450M-K II,97.09,AM4,Micro ATX,64,2,Black
57b5db15-ecc1-4c27-8184-ca7279032a8b,Asus PRIME H510M-E,107.14,LGA1200,Micro ATX,64,2,Silver / Black
ddf978d6-e8a9-42b3-a701-f98d1de927f7,Gigabyte Z390 AORUS PRO WIFI,408.04,LGA1151,ATX,128,4,Black / Silver
82bc129d-41a3-4ac0-a140-cffd89a740fe,ASRock B450 Steel Legend,125.44,AM4,ATX,64,4,Black / Silver
d6cb0d1e-fa20-41a7-83e8-b4dff1c7b1bc,ASRock B760 Pro RS/D4,129.99,LGA1700,ATX,128,4,Silver / Black
8d36ab15-61fc-4076-a727-4e8daae58a91,MSI MEG X670E ACE,699.99,AM5,EATX,192,4,Black / Gold
fe2db130-e68d-48d6-a428-cfbb02c57ef6,ASRock Z790 Steel Legend WiFi,219.99,LGA1700,ATX,192,4,Silver / Black
a0d48ba9-f1f2-4749-835d-cb8ea51fcc75,Asus PRIME B760M-A D4,137.99,LGA1700,Micro ATX,128,4,Silver / Black
c33b291c-36be-4bb8-94cc-254dd969c250,Gigabyte Z790 UD AC,189.99,LGA1700,ATX,192,4,Black
b8f83834-7959-4137-b3c4-95866ada0542,ASRock Z790M-ITX WIFI,221.99,LGA1700,Mini ITX,96,2,Black
61842476-40ab-45a2-97df-abcaaba99e04,Gigabyte X670E AORUS XTREME (rev. 1.0),689.99,AM5,EATX,192,4,Black
5a3f6758-e940-4135-97c8-2a2686d17818,ASRock X670E Taichi Carrara,522.99,AM5,EATX,192,4,Black / White
fdf82a26-018a-4b18-9cb6-b25ee50d85f0,Asus TUF GAMING B760M-PLUS WIFI,189.99,LGA1700,Micro ATX,192,4,Black / Orange
2f8fa4f9-4ca9-4375-a2f5-6c18de0404f2,Asus TUF GAMING B760-PLUS WIFI D4,149.99,LGA1700,ATX,192,4,Black / Orange
67a5b7f5-6605-442a-b1b2-8e82a68da398,Gigabyte Z790 GAMING X AX,229.99,LGA1700,ATX,192,4,Black
91f8a83a-013e-4949-93f1-ccb2c0beaf04,MSI MPG Z690 CARBON WIFI,249.99,LGA1700,ATX,192,4,Black / Silver
41a941a3-f523-42ed-8186-4293478310fc,Asus TUF GAMING A620M-PLUS WIFI,149.99,AM5,Micro ATX,192,4,Black / Orange
feb787f6-74ef-4b37-b97c-314163f64849,Gigabyte B650 AERO G,259.99,AM5,ATX,192,4,Black / Silver
a37a5f50-da00-4cb8-a8cd-7864ed3e14fa,Asus ROG MAXIMUS Z790 HERO EVA-02 EDITION,699.99,LGA1700,ATX,192,4,Red / Black
8065f151-9d52-483f-9fc2-c692acd97f78,MSI PRO Z790-P WIFI DDR4,189.99,LGA1700,ATX,128,4,Black / Silver
75513867-e232-4389-a85b-dc09f66440a8,ASRock B650M PG RIPTIDE,169.99,AM5,Micro ATX,192,4,Black
f49bd367-fd1c-4988-8528-7f765d81affb,ASRock B550 Phantom Gaming 4,89.99,AM4,ATX,128,4,Silver / Black
86ddbc6c-f557-4d89-b42c-1a63c09d22d4,Gigabyte A520M K,,AM4,Micro ATX,64,2,Brown / Black
fbcb375a-1d7f-472f-ad68-670db1b91020,Asus ROG STRIX B760-F GAMING WIFI,269.99,LGA1700,ATX,192,4,Black
6999c7dd-04d9-4ccd-82c1-5a0b147fecb0,Asus TUF GAMING Z690-PLUS WIFI D4,255.99,LGA1700,ATX,128,4,Black / Silver
c8fc3bb7-e492-4ca3-8a8b-360e5376a764,Asus ROG STRIX Z590-E GAMING WIFI,293.99,LGA1200,ATX,128,4,Black
b7b1231a-c46b-4e73-b75e-19c91342f411,Gigabyte B760I AORUS PRO DDR4,189.99,LGA1700,Mini ITX,64,2,Black / Gray
9e68c703-67cb-4dde-b87e-79c3b85914d2,Asus ROG STRIX X570-E GAMING WIFI II,595.0,AM4,ATX,128,4,Black
54dcebe3-d32f-486f-a215-92cd29407480,Asus PRIME Z790M-PLUS,194.99,LGA1700,Micro ATX,192,4,Silver / Black
ee9a4c9b-f8f2-4189-bc0e-3b24fff07404,ASRock A620M-HDV/M.2+,76.93,AM5,Micro ATX,96,2,Gray / Black
55a75363-f11d-4c21-952a-2efeb8489790,MSI MAG Z690 TOMAHAWK WIFI,229.0,LGA1700,ATX,192,4,Black / Silver
efbed096-4d6e-4b32-a33a-89de8e1eed3b,ASRock X670E Taichi,485.99,AM5,EATX,192,4,Black
7198bf9d-7067-4e41-b0c2-6688f20d4dcb,MSI MPG X570S EDGE MAX WIFI,330.51,AM4,ATX,128,4,Black / Silver
65750b2a-ea92-49ca-aeee-0510fd27e0c5,Asus TUF GAMING B660-PLUS WIFI D4,233.35,LGA1700,ATX,128,4,Yellow / Black
6844b309-84f5-44de-b3a9-6056389064b2,Asus PRIME H610I-PLUS D4-CSM,112.99,LGA1700,Mini ITX,64,2,Silver / Black
6c040174-3a86-4f59-83ca-fefe8a031d60,ASRock Z790 PRO RS WIFI,194.99,LGA1700,ATX,192,4,Silver / Black
183ac994-8697-41d5-af0d-2862b449c6a1,Gigabyte A520 AORUS ELITE,120.58,AM4,ATX,128,4,Black / Orange
378de91a-3818-4346-815d-80832da7c107,Asus TUF GAMING B550M-E WIFI,,AM4,Micro ATX,128,4,Orange / Black
c7f4c263-8b38-49ca-990a-2d434ed6550d,ASRock Z690 STEEL LEGEND/D5,199.99,LGA1700,ATX,192,4,Black / White
314cd583-3287-4dc1-853e-ca628b65b15b,Asus PRIME B450-PLUS,118.13,AM4,ATX,64,4,Black / Silver
8e4702be-4dd8-48a6-b6ec-0246271fccc0,Gigabyte B760M C,129.99,LGA1700,Micro ATX,192,4,Brown / Gray
a76a89af-b865-4a4f-b182-5014234d7eec,Asus TUF GAMING B550M-PLUS,173.0,AM4,Micro ATX,128,4,Black
e01e893f-e3a2-4255-b093-4c69625768a7,Asus ROG STRIX B550-F GAMING (WI-FI),,AM4,ATX,128,4,Black
3fb1bbc7-1cf0-49aa-b7a5-4097c3bbca85,Asus PRIME B550M-A,127.02,AM4,Micro ATX,128,4,Black / White
2f53b391-8169-4483-9323-7eb6d914677c,Gigabyte Z690 AORUS ELITE AX,199.99,LGA1700,ATX,192,4,Black
6a9cacfe-3be1-4827-91c3-c9310a861005,ASRock Z690 Phantom Gaming 4/D5,148.94,LGA1700,ATX,192,4,Black / Silver
5fb85bda-7570-404b-abc4-f022dcfd3981,Gigabyte B660M AORUS Pro AX DDR4,159.99,LGA1700,Micro ATX,128,4,Black
631903c4-b4cf-4b96-90de-440bf61a126d,Gigabyte Z690 AORUS ELITE AX DDR4,198.0,LGA1700,ATX,128,4,Black / Silver
8c0be695-a868-41b0-ba7a-c2df9a1a7631,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),227.69,AM4,ATX,64,4,Black / Silver
e32d200b-d790-4517-ac24-9867f94c6b74,Asus Prime Z590-P WiFi,189.99,LGA1200,ATX,128,4,Black / Silver
60043deb-ecba-4ee3-b5ef-5fd7a78d652f,MSI PRO Z690-A DDR4,189.99,LGA1700,ATX,128,4,Black / Silver
74acf4d3-886d-4280-b168-d8d49f684ee0,MSI MPG X570 GAMING EDGE WIFI,379.99,AM4,ATX,128,4,Black / Silver
7371ea2b-31d6-4ac6-971f-bae5be5e36c5,Asus ROG STRIX B550-I GAMING,,AM4,Mini ITX,64,2,Black
7b3faba1-a20a-415f-91a5-f73efe7f7806,Gigabyte H610M S2H DDR4,121.53,LGA1700,Micro ATX,64,2,Black / Gray
6331a710-8627-49fd-8724-14aebf5167c2,ASRock H470M-HDV,80.71,LGA1200,Micro ATX,64,2,Black / Silver
46de589d-dc81-4026-92d7-b3d1cb7c8fb1,ASRock Z790 Pro RS,189.99,LGA1700,ATX,192,4,Silver / Black
eb3a8ab6-d52c-4496-986f-b3f446354402,Asus TUF GAMING B650-PLUS,,AM5,ATX,128,4,Black / Orange
9269660b-58cc-4bec-8de1-1ff9de587a4d,Asus Z170-A,289.98,LGA1151,ATX,64,4,Black / White
18ed4720-f475-4763-96c4-789fb0468014,Asus ROG STRIX B660-I GAMING WIFI,309.89,LGA1700,Mini ITX,96,2,Black / Silver
60a2b048-7fe1-4b42-9222-d398e7a1fd95,Gigabyte GA-A320M-S2H,118.7,AM4,Micro ATX,64,2,Black
2f750784-6ba3-41a3-9f4f-5d93cb4ad38b,Gigabyte Z690 UD AX DDR4,199.99,LGA1700,ATX,128,4,Black
9eae1ffd-b63b-4c76-82c6-ec421b48c79d,Asus PRIME X570-PRO,359.92,AM4,ATX,128,4,Black / White
44acb199-b499-4f0b-a321-41eb95b6ccaa,Gigabyte B650 AORUS PRO AX,249.99,AM5,ATX,192,4,Black
259b6020-587a-40c7-9844-5c9db5c4e09c,Gigabyte Z690 AERO G,219.99,LGA1700,ATX,128,4,Black / Silver
f10c5b56-194e-475e-ab3f-3548c7d5d2d2,Gigabyte B450M DS3H V2,125.0,AM4,Micro ATX,128,4,Black
4392ec3c-c4b7-4359-a448-83d8faf54810,ASRock H610M-HDV/M.2+ D5,83.98,LGA1700,Micro ATX,96,2,White / Black
a072a8c0-9cca-4a6c-9f07-2150069b4a70,Asus PRIME A520M-K,92.23,AM4,Micro ATX,64,2,Black / Silver
dce71aa1-49b0-4c8e-9da3-1aef62f03688,MSI MAG X570S TOMAHAWK MAX WIFI,387.0,AM4,ATX,128,4,Black
f42a2fcd-8658-484c-b7e3-d7726706e3f4,Asus PRIME H510M-A WIFI,109.99,LGA1200,Micro ATX,64,2,Black / Silver
b2a2380d-313d-4d4f-8d5b-bfbaab420cbd,MSI PRO B760M-A WIFI,169.95,LGA1700,Micro ATX,192,4,Black
ccd47694-0aa7-47ee-9db2-1df8f0bffdce,Asus ROG MAXIMUS Z690 EXTREME,1126.99,LGA1700,EATX,192,4,
73fd7e86-a7dc-4734-8234-f725fe4bafcb,ASRock B560M Steel Legend,149.99,LGA1200,Micro ATX,128,4,Silver / Black
fbddc10d-e5f4-4404-9812-4be9e3ffec04,MSI PRO-H610M-E-DDR4,,LGA1700,Micro ATX,64,2,Black
1dfa8046-8019-4178-aa80-d9993bdb458c,ASRock H370M-ITX/ac,,LGA1151,Mini ITX,32,2,Black / Silver
0bdeefd5-a654-4860-abdf-20496a4b2512,Gigabyte X570 AORUS ELITE,326.71,AM4,ATX,128,4,Black / Silver
2a0ded56-ab9f-4280-949e-9851c2ee4c0c,Asus PRIME B450M-A,199.0,AM4,Micro ATX,64,4,Black
e703d3b9-7e04-4baf-829a-e63b6fa0261e,Asus ROG MAXIMUS Z690 HERO,249.99,LGA1700,ATX,192,4,Black / Silver
ae2e4fd4-47b7-4d91-81f7-fced1bf5fc7a,Gigabyte B450 AORUS ELITE V2,,AM4,ATX,128,4,Black
6bf8f9be-cb40-4191-9fc6-e83813835f2e,Asus ROG MAXIMUS Z690 FORMULA,766.63,LGA1700,ATX,192,4,Silver / Black
21d88370-92a4-4570-aa86-ca038d6bb6a6,Asus ROG Crosshair VIII Hero (WI-FI),409.99,AM4,ATX,128,4,Black
84d085b7-483f-4a08-a866-afea80d0ef29,ASRock B760M PG SONIC WiFi,174.99,LGA1700,Micro ATX,192,4,Blue / Silver
f31e1d43-a0d9-41d9-bfd1-60ba32b1cf4c,Asus ROG STRIX B660-A GAMING WIFI D4,227.5,LGA1700,ATX,128,4,Silver / Black
e649ce8c-4518-4110-a6fb-6e014d770a5c,MSI Z97-GAMING 5,,LGA1150,ATX,32,4,Black / Red
63c59dcb-04a1-4504-907d-4b4fedbf25e3,MSI MPG X570 GAMING PLUS,,AM4,ATX,128,4,Black / Red
ab4b877e-4cf2-462d-981f-38df79bfd780,Gigabyte A520M DS3H,117.8,AM4,Micro ATX,128,4,Black
3f235eec-c624-4791-9cb9-b69d7a3b8510,Asus TUF GAMING B450M-PLUS II,124.95,AM4,Micro ATX,128,4,Black
1348ec74-3aca-4ea1-a7f3-1793d7a4f39b,MSI MPG Z790 EDGE WIFI DDR4,291.99,LGA1700,ATX,128,4,Silver / Black
253071e1-efc7-462f-ac92-cb5bf905e725,Asus Q87T/CSM,195.48,LGA1150,Thin Mini ITX,16,2,Black / Gold
307c536d-0714-4832-beb7-9475cc9c464f,ASRock H610M-HVS,79.98,LGA1700,Micro ATX,64,2,Gray / Black
f30e1afe-ab5c-4987-b229-a1a6cc69390a,Asus PRIME H770-PLUS D4,154.99,LGA1700,ATX,128,4,Silver / Black
3a8485e7-a890-4ff6-b1b4-e22d3da65d12,MSI MPG B560I GAMING EDGE WIFI,,LGA1200,Mini ITX,64,2,Black
14ea7e2d-da87-4793-8e73-598e1048d675,NZXT N7-Z69XT-W1,333.11,LGA1700,ATX,128,4,White / Black
5cf6f355-bcac-4053-aa97-dc400897c2a1,ASRock B650E Taichi Lite,279.99,AM5,EATX,192,4,Black / Gray
7b5f39d6-d0b3-49f2-87d2-1a6a326e895e,MSI MPG Z790 EDGE TI MAX WIFI,389.99,LGA1700,ATX,192,4,Silver / Black
4e960235-59c9-4fef-a777-a8a387b7e082,Asus ROG Strix X570-I Gaming,,AM4,Mini ITX,64,2,Black
905569e0-1161-48ba-bd49-c83f924a7ba0,MSI MAG B550M MORTAR WIFI,299.99,AM4,Micro ATX,128,4,Silver / Black
b045ae97-09ce-4aa1-a7d9-09793689654f,Gigabyte Z690 GAMING X DDR4,256.12,LGA1700,ATX,128,4,Black / Gray
f9ab7c8c-6df6-4cb6-a334-03d7f376ac95,ASRock X670E Pro RS,270.99,AM5,ATX,192,4,Black
9e3eec17-a139-44e2-ae40-b0ab856cb1d9,MSI B450-A PRO MAX,159.0,AM4,ATX,64,4,Brown / Black
6ecffb4f-485a-4010-9ad6-ee1a50e32fe5,Asus PRIME B550M-A AC,127.99,AM4,Micro ATX,128,4,Black / Silver
a59c1408-438a-4d01-b4ae-67875edfa246,Gigabyte B450 AORUS M,229.26,AM4,Micro ATX,64,4,Black / Gray
f4c67c28-e195-48b9-8f1f-d4439efc3675,Gigabyte TRX40 AORUS XTREME,,sTRX4,XL ATX,256,8,Black / Silver
10b44386-7b47-437e-a008-013664df60aa,Gigabyte H610I,119.99,LGA1700,Mini ITX,64,2,Black
aeb71c31-321e-4219-a26a-2a7767e4ee2d,ASRock X570 Steel Legend,134.98,AM4,ATX,128,4,Black / Silver
06ae3da9-8069-488a-b980-dcb61dbdfb35,NZXT N5 Z690,239.99,LGA1700,ATX,128,4,Black / White
89506291-03b5-4cfa-8b17-c2e8e61888ac,ASRock H670M-ITX/ax,169.99,LGA1700,Mini ITX,64,2,Silver / Black
41a95167-33e1-4ab8-8cb7-91af83684f51,Asus B85M-E/CSM,,LGA1150,Micro ATX,32,4,Black / Gold
bf26c6bb-dbb8-4162-a50a-00297b00efdc,Gigabyte B450M K,74.02,AM4,Micro ATX,64,2,Brown / Silver
e94d62a1-b3b1-4777-9628-61cf21288f60,Gigabyte B660M DS3H DDR4,,LGA1700,Micro ATX,128,4,Black
267678ad-bcb3-4fae-b775-aa0b4a26f1ff,MSI PRO Z790-S WIFI,189.99,LGA1700,ATX,192,4,Black
0c56572c-ad69-4717-8fe9-6180f1115cf6,Asus ROG Strix X570-E Gaming,,AM4,ATX,128,4,Black
11039894-a30e-439d-a771-d43c2ba32aa2,MSI B450 TOMAHAWK MAX II,,AM4,ATX,128,4,Black / Silver
28372a17-3245-4c5e-95bb-2a835e26c9a1,MSI MPG Z390 GAMING PLUS,,LGA1151,ATX,128,4,Black / Red
72a04961-1bdd-4c4e-b81c-90faf9599dee,ASRock B650E STEEL LEGEND WIFI,267.99,AM5,ATX,192,4,Black / Silver
8b37df00-c4c1-4969-9768-c018b8d1b7e5,Asus TUF GAMING X670E-PLUS,349.61,AM5,ATX,192,4,Black / Orange
368995fb-9c22-44a4-85d9-623ad1e0677c,Gigabyte X570 AORUS ELITE WIFI,306.49,AM4,ATX,128,4,Black
c62ae4ca-f97e-4889-ba11-584da0de0eb8,Asus Prime X470-Pro,,AM4,ATX,64,4,Black / White
9bb9497a-e177-4e31-a93c-ae9e1257fac0,Gigabyte B760 DS3H AX DDR4,144.99,LGA1700,ATX,128,4,Black
6415d79f-d536-4668-908c-f2ac3a4d625d,Asus ROG MAXIMUS Z790 EXTREME,,LGA1700,EATX,192,4,Black
73cc6382-1f75-4a1a-8fd8-33b014a8ea0c,Asus ROG CROSSHAIR X670E GENE,540.41,AM5,Micro ATX,96,2,Black / Silver
ad4696f3-19eb-4b8e-a177-83aeace16ef3,Asus PRIME B760-PLUS,164.99,LGA1700,ATX,192,4,Black / Silver
f597c1a9-118f-4d28-85f2-97ac0e3818cc,Asus TUF GAMING B760-PLUS WIFI,199.99,LGA1700,ATX,192,4,Black
91058227-afb9-4f0f-a002-fc230d2ea256,Asus ROG STRIX Z690-G GAMING WIFI,299.99,LGA1700,Micro ATX,128,4,Black / Silver
8960351a-fcb5-4b7e-9251-36e2b3fbcd69,ASRock Z690M Phantom Gaming 4,129.99,LGA1700,Micro ATX,128,4,Silver / Black
5147dfb3-c56d-41c2-8359-d47af9db65f4,MSI PRO Z790-A MAX WIFI,259.99,LGA1700,ATX,192,4,Silver / Black
07210fa5-2b4e-4f6b-a9b8-55a5b3028159,Asus TUF GAMING B560M-PLUS WIFI,199.99,LGA1200,Micro ATX,128,4,Gold / Black
cc89cedd-8ae3-4ce9-9b8a-dcbf60881628,ASRock A320M-HDV R4.0,,AM4,Micro ATX,32,2,Black / White
3d08d31e-9a19-4bc9-861c-7839e8dbb392,MSI Z370-A PRO,390.99,LGA1151,ATX,64,4,Brown / Black
1f65030e-a9b6-4dd1-9c19-c03605fc1042,ASRock B650I Lightning Wifi,199.99,AM5,Mini ITX,96,2,Black
3ccd4dbd-24d1-4a2d-8c86-95e888b39520,Asus PRIME X570-P,,AM4,ATX,128,4,Black / White
27a5ba6b-9c79-4aba-873a-abd1edd29e61,ASRock 970M PRO3,99.99,AM3+/AM3,Micro ATX,64,4,Black
85f0992d-7f75-4b68-8754-11fb904ed5c4,Asus Prime X299-A II,259.99,LGA2066,ATX,256,8,Silver / Black
b53873dc-a93c-415a-8877-be024b858ece,MSI PRO H610M-G WIFI DDR4,109.99,LGA1700,Micro ATX,64,2,Black / Silver
7c3e57f5-be56-4eaa-b463-a866a46c3f8b,Gigabyte B450 AORUS ELITE,,AM4,ATX,64,4,Black / Silver
347345e2-75a9-47fe-8966-97dd071ab780,MSI MPG X570S CARBON MAX WIFI,325.99,AM4,ATX,128,4,Black / Silver
95224aff-48ca-453b-9d55-c36cb27f6728,Asus PRIME Z270-A,,LGA1151,ATX,64,4,Black / White
8c06ea3c-69af-4952-9c6b-0e103dd3b229,Asus ROG STRIX Z490-E GAMING,399.0,LGA1200,ATX,128,4,Black
da493ad4-3363-4699-95c8-4e43d83db279,MSI Z590-A PRO,145.13,LGA1200,ATX,128,4,Black
0025042f-3a52-4043-9c68-b8cde0620cb0,Asus PRIME Z690-P WIFI,208.99,LGA1700,ATX,192,4,Silver / Black
c4764654-db69-4d75-a28a-c7a0f73ea8d7,MSI MAG B660M MORTAR MAX WIFI DDR4,176.99,LGA1700,Micro ATX,128,4,Black / Silver
3754ef55-2499-4a04-8c89-3989a048674e,MSI X470 GAMING PLUS MAX,199.99,AM4,ATX,64,4,Black
bb99a1f3-e5ff-4d16-9265-423d48649d48,ASRock Z790 PG-ITX/TB4,374.08,LGA1700,Mini ITX,96,2,Black
0b7a6c3e-1b4b-4797-adce-5b5fe787666c,Gigabyte X570 I AORUS PRO WIFI,369.0,AM4,Mini ITX,64,2,Black / Silver
f719390d-e379-4fc0-82a6-3862d66f5a0b,ASRock Z590 PG Velocita,,LGA1200,ATX,128,4,Silver / Black
43ac16cf-0d41-40b9-9f5e-f947440c7f66,MSI MAG X570 TOMAHAWK WIFI,,AM4,ATX,128,4,Black
73ea8981-2b32-4d8a-986c-a3c8ea6aec0c,MSI MPG B550 GAMING EDGE WIFI,,AM4,ATX,128,4,Black / Silver
906d0657-a4fa-4502-886d-f52faf533c85,Gigabyte B365M DS3H,,LGA1151,Micro ATX,64,4,Black
c5afc4ff-0687-4a42-8357-300904998734,MSI PRO B760M-P,,LGA1700,Micro ATX,192,4,Black
8d270c74-c629-4e81-b4c2-a74d57560752,ASRock B450 Pro4,145.0,AM4,ATX,64,4,Black / Silver
ca8eb0af-ac82-436a-805a-a3260b89c12d,Asus STRIX B350-F GAMING,,AM4,ATX,64,4,Black
e9b836c2-92f7-42d7-9866-d62753f5f2c7,Gigabyte B650E AORUS MASTER,485.49,AM5,ATX,128,4,Black / Silver
b549c627-b49d-4d18-b1cf-e6502aaaebda,ASRock B650 LiveMixer,179.99,AM5,ATX,192,4,Orange / Black
ffdc90ea-2284-443a-bb21-5445dc76cdea,Asus PRIME B660M-A D4,,LGA1700,Micro ATX,128,4,Silver / Black
8c424636-0ce5-4f83-90f1-2dc287947bbe,Gigabyte Z790 AORUS PRO X,389.99,LGA1700,ATX,192,4,Silver
d7abfb2f-bafe-41bf-8af5-217d9779e4ae,NZXT N5 Z690,239.99,LGA1700,ATX,128,4,Black
2e5a0468-2e0f-4a21-91bb-dda8a7a1fead,Asus PRIME B760M-A AX D4,129.99,LGA1700,Micro ATX,128,4,Silver / Black
2f642ce2-be5e-49f3-9b8a-47d468def33e,Asus PROART B650-CREATOR,229.99,AM5,ATX,128,4,Black / Copper
38a4ada8-464f-4960-aaec-6161f591070f,Asus ROG STRIX Z370-E GAMING,,LGA1151,ATX,64,4,Black / Silver
270584ae-4a4b-4388-a1d4-50ef983f0c70,ASRock B760M Pro RS/D4,129.99,LGA1700,Micro ATX,128,4,Silver / Black
c3098d8c-26d7-45c7-84b5-635c311b172e,Gigabyte Z690 AERO G DDR4,189.99,LGA1700,ATX,128,4,Black / Silver
7a295479-eb41-4039-9fff-8ee2f2587313,MSI MPG Z390 GAMING EDGE AC,398.0,LGA1151,ATX,128,4,Black / Silver
9d92726a-c097-4e3c-b761-526cfadf692d,Supermicro MBD-X10DAX,,2 x LGA2011-3,EATX,2048,16,Green / Black
edd384e7-322b-4bf8-b776-7fa586f9cb4f,ASRock B760M Pro RS/D4 WiFi,,LGA1700,Micro ATX,128,4,Silver / Black
e859c642-e224-4ba3-ba58-834bf9a88c41,ASRock Z590 Pro4,,LGA1200,ATX,128,4,Silver / Black
2abe4c12-781c-45d5-b664-7cf13baaa0d0,Gigabyte Z790 AORUS XTREME,,LGA1700,EATX,192,4,Black
6bd7b9cb-78f3-42da-8f92-e32866e04a3f,MSI PRO B650-S WIFI,,AM5,ATX,192,4,Black
